title,sents
基 于 深 度 学 习 的 三 维 点 云 自 动 生 成 模 型 方 法,"在 数 字 孪 生 、 智 慧 城 市 的 浪 潮 下 , 建 筑 行 业 正 积 极 探 索 一 种 能 快 速 重 塑 "" 既 有 建 筑 "" 3 信 息 模 型 的 方 法 。 从 深 度 学 习 3 目 标 检 测 算 法 角 度 出 发 , 着 手 大 规 模 建 筑 数 据 集 的 生 成 和 点 云 深 度 学 习 理 论 , 分 析 点 云 深 度 学 习 框 架 所 需 输 入 数 据 类 型 , 重 点 介 绍 了 各 类 建 筑 构 件 的 3 边 界 框 及 三 维 点 云 的 创 建 过 程 , 对 比 具 有 相 同 数 据 结 构 的 不 同 点 云 数 据 集 并 实 现 了 基 于 数 据 集 的 目 标 检 测 算 法 , 进 而 整 合 出 一 套 可 行 的 基 于 深 度 学 习 的 三 维 点 云 自 动 生 成 模 型 技 术 路 线 , 通 过 该 技 术 路 线 训 练 后 的 神 经 网 络 可 实 现 "" 输 入 未 知 建 筑 物 三 维 点 云 , 输 出 模 型 参 数 "" 。 最 后 , 对 于 目 前 该 方 法 的 优 缺 点 和 未 来 发 展 方 向 给 出 实 质 性 建 议 。"
基 于 深 度 学 习 的 中 心 回 线 瞬 变 电 磁 全 区 视 电 阻 率 计 算,"深 度 学 习 是 人 工 神 经 网 络 算 法 的 扩 展 , 对 复 杂 函 数 有 很 好 的 逼 近 能 力 , 本 文 将 其 引 入 用 于 瞬 变 电 磁 视 电 阻 率 计 算 。 首 先 , 建 立 归 一 化 感 应 电 动 势 与 瞬 变 场 参 数 单 一 映 射 关 系 的 5 层 深 度 神 经 网 络 , 通 过 对 单 一 隐 含 层 不 同 神 经 元 个 数 所 训 练 的 误 差 情 况 进 行 分 析 , 确 定 5 层 深 度 神 经 网 络 各 隐 含 层 神 经 元 个 数 为 1 3 , 8 , 5 , 8 , 1 3 。 训 练 算 法 选 择 了 改 进 的 具 有 自 适 应 学 习 率 的 算 法 , 该 算 法 可 加 速 训 练 过 程 。 对 训 练 好 的 深 度 神 经 网 络 模 型 进 行 仿 真 实 验 , 采 用 典 型 地 电 模 型 加 以 验 证 , 发 现 其 对 不 同 的 地 电 模 型 均 具 有 较 好 的 反 映 , 证 明 本 文 采 用 的 基 于 深 度 学 习 计 算 视 电 阻 率 的 可 行 性 。 应 用 结 果 表 明 训 练 好 的 深 度 神 经 网 络 模 型 可 快 速 准 确 计 算 视 电 阻 率 。"
基 于 深 度 学 习 的 前 房 角 开 闭 状 态 自 动 识 别,"基 于 深 度 学 习 , 和 前 房 角 超 声 生 物 显 微 镜 , 图 像 进 行 前 房 角 开 闭 状 态 的 自 动 识 别 , 为 原 发 性 闭 角 型 青 光 眼 的 临 床 自 动 诊 断 提 供 辅 助 分 析 。 数 据 集 为 天 津 医 科 大 学 眼 科 医 院 采 集 的 眼 科 疾 病 患 者 的 前 房 角 图 像 , 由 眼 科 专 家 将 图 像 分 为 房 角 开 放 和 房 角 关 闭 两 类 , 按 照 6 ∶ 2 ∶ 2 的 比 例 随 机 设 置 训 练 集 、 验 证 集 和 测 试 集 。 为 提 高 深 度 学 习 模 型 的 鲁 棒 性 和 识 别 精 度 , 对 训 练 集 图 像 随 机 进 行 了 旋 转 、 平 移 和 反 转 等 不 影 响 房 角 形 态 的 数 据 增 强 操 作 。 比 较 1 6 、 1 9 、 1 2 1 、 和 3 网 络 模 型 在 本 文 数 据 集 上 的 迁 移 学 习 结 果 , 根 据 迁 移 学 习 结 果 对 1 6 进 行 卷 积 层 和 全 连 接 层 的 微 调 , 用 微 调 后 的 1 6 模 型 实 现 前 房 角 开 闭 状 态 的 自 动 识 别 。 用 接 收 者 操 作 特 征 曲 线 下 面 积 和 准 确 率 等 评 价 指 标 对 模 型 识 别 结 果 进 行 定 量 评 价 , 用 类 激 活 热 力 图 可 视 化 模 型 识 别 前 房 角 开 闭 状 态 时 的 主 要 关 注 区 域 。 结 果 类 激 活 热 力 图 表 明 微 调 后 的 1 6 模 型 识 别 前 房 角 开 闭 状 态 的 主 要 关 注 区 域 为 房 角 中 心 区 域 , 与 眼 科 专 家 的 识 别 依 据 一 致 。 该 模 型 的 识 别 准 确 率 为 9 6 . 1 9 % , 接 收 者 操 作 特 征 曲 线 下 面 积 为 0 . 9 9 7 3 。 结 论 基 于 深 度 学 习 和 前 房 角 图 像 能 够 以 较 高 的 准 确 率 实 现 前 房 角 开 闭 状 态 的 自 动 识 别 , 有 利 于 原 发 性 闭 角 型 青 光 眼 自 动 诊 断 技 术 的 发 展 。"
基 于 深 度 学 习 的 场 景 遥 感 图 像 分 类 方 法 研 究,"为 了 解 决 场 景 遥 感 图 像 通 常 分 类 性 能 较 差 、 分 类 精 度 不 高 的 问 题 , 提 出 一 种 基 于 改 进 1 6 的 场 景 遥 感 图 像 分 类 方 法 。 针 对 传 统 1 6 模 型 参 数 量 庞 大 的 问 题 , 对 通 道 数 以 及 参 数 量 进 行 缩 减 。 在 算 法 运 行 过 程 中 对 数 据 进 行 正 则 化 处 理 , 并 在 分 类 方 法 中 加 入 注 意 力 机 制 。 通 过 将 注 意 力 机 制 与 模 型 进 行 结 合 , 并 对 两 者 进 行 端 到 端 的 训 练 , 提 高 了 模 型 的 分 类 性 能 。 在 不 同 的 分 类 与 检 测 数 据 集 上 进 行 测 试 , 实 验 结 果 表 明 , 在 相 同 的 参 数 设 置 下 , 提 出 的 方 法 能 明 显 提 高 对 场 景 遥 感 图 像 分 类 的 性 能 。"
基 于 深 度 学 习 的 建 筑 表,"针 对 传 统 建 筑 表 面 裂 缝 缺 陷 中 存 在 识 别 效 率 低 下 、 且 识 别 精 度 较 低 的 问 题 , 为 此 , 提 出 了 基 于 深 度 学 习 的 建 筑 表 面 裂 缝 缺 陷 识 别 方 法 。 首 先 采 集 建 筑 表 面 裂 缝 缺 陷 的 图 像 数 据 , 然 后 将 采 集 图 像 采 样 与 量 化 , 以 实 现 缺 陷 图 像 的 数 字 化 处 理 。 将 上 述 数 字 化 后 的 图 像 数 据 进 行 阈 值 分 割 、 滤 波 以 及 以 及 增 强 等 , 完 成 建 筑 表 面 图 像 的 预 处 理 ; 构 建 - 深 度 学 习 模 型 , 模 型 结 构 分 为 四 部 分 , 包 括 输 入 图 像 模 块 、 生 成 模 块 、 提 取 卷 积 特 征 模 块 以 及 分 类 和 边 框 回 归 模 块 。 将 建 筑 表 面 裂 缝 图 像 输 入 构 建 的 深 度 学 习 模 型 中 , 完 成 建 筑 表 面 裂 缝 缺 陷 的 识 别 。 实 验 结 果 表 明 , 采 用 所 提 方 法 识 别 建 筑 表 面 裂 缝 缺 陷 的 效 率 较 高 , 且 识 别 的 精 度 较 好 。"
基 于 深 度 学 习 的 果 树 资 源 调 查,"为 解 决 人 工 进 行 果 树 资 源 调 查 效 率 低 、 成 本 高 的 问 题 , 使 用 无 人 机 拍 摄 调 查 区 内 的 果 树 遥 感 影 像 , 并 用 基 于 深 度 学 习 的 目 标 检 测 网 络 3 对 果 树 株 数 进 行 估 测 。 对 兰 州 市 安 宁 区 仁 寿 山 白 凤 桃 示 范 基 地 拍 摄 的 桃 树 遥 感 图 像 进 行 了 测 试 , 试 验 结 果 为 3 网 络 对 于 训 练 图 像 同 尺 度 图 像 中 果 树 检 测 为 8 8 . 9 5 % ; 在 整 片 种 植 基 地 的 全 景 图 中 , 3 网 络 对 果 树 的 检 测 率 为 8 8 . 8 4 % 。 以 上 试 验 结 果 表 明 , 本 方 法 可 以 实 现 研 究 区 内 果 树 株 数 的 自 动 检 测 , 检 测 精 度 基 本 可 以 满 足 要 求 , 大 大 提 高 了 果 树 株 数 检 测 的 效 率 和 速 度 。"
基 于 深 度 学 习 的 混 沌 加 密 灰 度 图 像 重 建 方 法,"混 沌 加 密 由 于 其 初 始 值 敏 感 性 、 伪 随 机 性 和 运 动 轨 迹 的 不 可 预 测 性 而 被 广 泛 应 用 于 图 像 加 密 领 域 。 提 出 了 一 种 通 过 深 度 学 习 来 攻 击 混 沌 加 密 系 统 的 灰 度 图 像 重 建 方 法 , 通 过 残 差 网 络 实 现 了 对 一 系 列 明 文 - 密 文 对 数 据 集 进 行 训 练 , 从 而 拟 合 出 密 文 到 明 文 的 过 程 , 然 后 将 训 练 好 的 网 络 应 用 在 独 立 于 训 练 集 的 密 文 上 , 恢 复 出 与 明 文 非 常 接 近 的 图 像 。 数 值 仿 真 结 果 验 证 了 这 种 灰 度 图 像 重 建 方 法 的 有 效 性 。"
基 于 深 度 学 习 的 甲 骨 文 偏 旁 与 合 体 字 的 识 别 研 究,"由 于 甲 骨 文 字 形 结 构 多 样 , 异 体 字 较 多 , 其 识 别 一 直 是 甲 骨 文 领 域 研 究 的 重 要 问 题 . 本 文 首 次 提 出 以 甲 骨 文 偏 旁 为 识 别 的 基 本 构 件 , 建 立 单 偏 旁 和 合 体 结 构 的 甲 骨 文 字 符 识 别 方 法 , 提 升 甲 骨 文 识 别 的 精 度 . 方 法 一 : 根 据 甲 骨 文 偏 旁 字 形 特 点 , 对 甲 骨 文 拓 片 上 的 合 体 字 进 行 甲 骨 文 单 偏 旁 最 大 极 值 稳 定 区 域 的 选 取 , 然 后 , 通 过 改 进 的 - 模 型 识 别 甲 骨 文 各 个 偏 旁 ; 方 法 二 : 针 对 甲 骨 文 合 体 字 拓 片 稀 缺 的 问 题 , 本 文 提 出 一 种 直 接 对 甲 骨 文 合 体 字 进 行 整 体 识 别 的 模 型 , 该 模 型 采 用 迁 移 学 习 的 训 练 策 略 , 对 在 脱 机 手 写 汉 字 2 0 0 0 数 据 集 预 训 练 的 卷 积 神 经 网 络 模 型 进 行 参 数 和 结 构 上 的 微 调 , 实 现 迁 移 得 到 低 层 表 示 和 甲 骨 文 合 体 字 集 上 高 层 表 示 的 特 征 融 合 , 以 此 来 提 取 甲 骨 文 合 体 字 的 高 级 特 征 . 实 验 结 果 表 明 , - 网 络 对 甲 骨 文 单 偏 旁 识 别 率 为 9 6 . 2 4 % , 微 调 的 模 型 对 甲 骨 文 合 体 字 识 别 率 为 9 8 . 5 8 % , 从 而 表 明 从 甲 骨 文 单 偏 旁 的 角 度 进 行 甲 骨 文 字 形 识 别 , 可 以 获 得 较 高 的 识 别 精 度 . 同 时 本 文 将 甲 骨 文 视 为 偏 旁 组 合 而 非 整 字 识 别 , 这 使 得 算 法 能 够 识 别 从 未 见 过 的 甲 骨 文 新 字 , 即 零 样 本 学 习 , 对 甲 骨 文 研 究 有 着 重 要 的 应 用 意 义 ."
基 于 深 度 学 习 的 疑 似 违 法 图 斑 快 速 检 测 研 究,"无 人 机 监 测 是 当 前 城 市 违 法 建 设 和 违 法 用 地 问 题 治 理 的 重 要 手 段 , 但 传 统 人 工 识 别 的 方 法 费 时 费 力 , 越 来 越 难 以 满 足 治 理 需 求 。 本 文 针 对 这 一 问 题 , 研 究 了 基 于 深 度 学 习 卷 积 神 经 网 络 模 型 的 城 市 违 法 建 设 和 违 法 用 地 快 速 检 测 方 法 : 首 先 , 分 析 了 违 法 建 设 和 违 法 用 地 的 主 要 类 型 和 特 点 , 构 建 训 练 样 本 集 ; 然 后 , 构 建 卷 积 神 经 网 络 深 度 学 习 模 型 并 对 模 型 进 行 训 练 ; 最 后 , 对 两 期 影 像 分 别 分 类 并 通 过 分 类 结 果 对 比 的 方 式 快 速 筛 查 违 法 建 设 图 斑 。 利 用 0 . 1 分 辨 率 的 城 市 无 人 机 正 射 影 像 进 行 的 检 测 实 验 结 果 表 明 , 本 文 方 法 对 于 违 法 建 设 问 题 能 够 快 速 有 效 地 检 测 , 对 城 市 违 法 建 设 问 题 治 理 具 有 良 好 的 支 持 作 用 。"
基 于 深 度 学 习 的 目 标 检 测 技 术 在 隧 道 运 维 中 的 应 用 研 究,"深 度 学 习 是 人 工 智 能 机 器 学 习 中 一 个 新 的 研 究 方 向 , 是 学 习 样 本 数 据 内 在 规 律 的 技 术 工 具 。 当 前 , 基 于 深 度 学 习 的 目 标 检 测 技 术 在 交 通 事 件 检 测 领 域 的 影 响 日 渐 显 著 。 随 着 近 年 大 型 城 市 市 政 道 路 的 发 展 , 桥 梁 、 隧 道 在 重 要 交 通 节 点 中 发 挥 作 用 。 结 合 上 海 桥 隧 运 营 管 理 过 程 中 遇 到 的 实 际 问 题 进 行 分 析 、 研 究 。 基 于 + 目 标 检 测 算 法 , 搭 建 深 度 学 习 神 经 网 络 模 型 。 采 集 城 市 隧 道 的 综 合 监 控 系 统 所 产 生 的 交 通 事 件 数 据 , 自 定 义 预 处 理 后 作 为 数 据 集 , 用 于 训 练 、 验 证 模 型 。 训 练 完 成 的 模 型 提 高 隧 道 工 况 下 检 测 效 率 及 准 确 率 , 解 决 隧 道 运 维 工 作 中 遇 到 的 实 际 问 题 。 从 新 的 角 度 尝 试 隧 道 监 控 的 智 能 化 迭 代 , 继 而 替 代 繁 杂 的 人 工 操 作 , 为 运 维 决 策 提 供 依 据 。"
基 于 深 度 学 习 的 车 辆 轨 迹 重 建 与 异 常 轨 迹 识 别,"车 辆 移 动 轨 迹 的 不 确 定 性 及 异 常 点 段 的 存 在 使 其 在 数 字 交 通 领 域 的 应 用 面 临 挑 战 。 本 文 构 建 基 于 数 据 增 强 的 - - 深 度 学 习 模 型 , 进 行 车 辆 轨 迹 重 建 和 异 常 轨 迹 识 别 。 首 先 , 使 用 对 抗 生 成 网 络 和 贝 塞 尔 样 条 曲 线 从 样 本 量 和 种 类 两 方 面 扩 充 数 据 集 , 实 现 数 据 增 强 ; 其 次 , 通 过 自 编 码 网 络 与 长 短 时 记 忆 神 经 网 络 提 取 轨 迹 特 征 并 完 成 轨 迹 重 建 ; 最 后 , 结 合 自 编 码 网 络 预 训 练 和 注 意 力 机 制 构 建 异 常 识 别 模 型 。 采 用 实 际 车 辆 轨 迹 数 据 测 试 , 模 型 的 评 价 指 标 明 显 优 于 支 持 向 量 机 、 随 机 森 林 和 长 短 时 记 忆 神 经 网 络 模 型 , 重 建 实 验 中 模 型 的 决 定 系 数 为 0 . 9 6 8 , 异 常 识 别 实 验 中 模 型 的 1 值 较 对 比 模 型 平 均 提 升 9 . 8 % 。 结 果 表 明 , 本 文 提 出 的 模 型 可 有 效 、 可 靠 地 运 用 于 平 滑 车 辆 轨 迹 数 据 和 纠 正 异 常 车 辆 轨 迹 。"
基 于 深 度 学 习 的 高 分 遥 感 影 像 典 型 地 物 检 测 方 法 应 用 实 践,"传 统 的 基 于 高 分 辨 率 遥 感 影 像 的 典 型 地 物 检 测 方 法 难 以 兼 顾 检 测 精 度 、 处 理 速 度 和 自 动 化 程 度 , 而 深 度 学 习 方 法 在 图 像 处 理 领 域 中 的 应 用 为 解 决 上 述 问 题 提 供 了 可 能 。 选 用 - 数 据 集 , 基 于 深 度 学 习 框 架 , 采 用 - 、 3 和 三 种 经 典 深 度 学 习 目 标 检 测 算 法 , 对 高 分 辨 率 遥 感 影 像 数 据 进 行 预 处 理 并 完 成 模 型 训 练 , 实 现 了 对 高 分 辨 率 遥 感 影 像 中 典 型 地 物 目 标 的 自 动 化 检 测 实 践 , 并 对 三 种 深 度 学 习 算 法 进 行 了 对 比 分 析 。 实 验 结 果 表 明 : 算 法 进 行 典 型 地 物 检 测 的 均 值 平 均 精 度 指 标 达 到 8 6 . 6 2 % , 每 秒 帧 数 达 到 6 0 . 2 6 , 均 优 于 - 算 法 和 3 算 法 ; 在 对 飞 机 、 储 油 罐 、 立 交 桥 、 体 育 场 等 典 型 地 物 的 检 测 过 程 中 有 效 地 提 升 了 检 测 精 度 、 处 理 速 度 和 计 算 的 自 动 化 水 平 , 具 有 较 为 明 显 的 应 用 价 值 。"
基 于 特 征 融 合 的 深 度 学 习 目 标 检 测 算 法 研 究,"通 过 研 究 卷 积 神 经 网 络 中 的 特 征 层 级 , 发 现 高 层 特 征 图 的 分 辨 率 低 、 语 义 信 息 强 , 低 层 特 征 图 的 分 辨 率 强 、 语 义 信 息 较 弱 等 问 题 。 针 对 上 述 问 题 提 出 一 种 二 次 特 征 融 合 的 目 标 检 测 算 法 , 该 算 法 在 特 征 金 字 塔 网 络 , 的 基 础 上 对 过 渡 特 征 重 复 使 用 并 进 行 二 次 特 征 融 合 , 使 丰 富 的 低 层 特 征 信 息 补 充 到 高 层 。 最 终 在 2 0 1 4 的 数 据 集 上 平 均 精 度 、 5 0 、 7 5 分 别 达 到 了 3 5 . 3 % , 5 7 . 5 % , 3 6 . 6 % , 与 未 使 用 特 征 融 合 方 法 以 及 使 用 传 统 特 征 融 合 的 方 法 相 比 , 分 别 提 升 了 2 . 4 % , 3 . 7 % , 2 . 4 % , 能 改 善 漏 检 情 况 和 有 利 于 小 目 标 的 检 测 。"
基 于 脑 电 信 号 深 度 学 习 的 情 感 分 类,"情 感 脑 电 研 究 作 为 人 工 智 能 高 级 阶 段 的 重 要 任 务 , 近 年 来 受 到 越 来 越 多 的 关 注 。 情 感 脑 电 分 类 广 泛 应 用 于 人 机 交 互 、 医 学 研 究 等 领 域 。 该 文 以 轻 量 级 的 卷 积 神 经 网 络 为 核 心 , 设 计 了 情 感 脑 电 分 类 模 型 , 以 提 供 的 情 感 脑 电 图 数 据 为 基 础 , 将 其 中 的 观 看 视 频 划 分 为 唤 醒 度 和 愉 悦 度 2 个 维 度 。 为 了 获 得 频 域 信 息 , 提 取 了 、 、 和 波 段 的 功 率 谱 密 度 特 征 进 行 评 估 , 并 将 功 率 谱 密 度 矩 阵 表 示 为 二 维 灰 度 图 像 。 然 后 将 该 图 像 输 入 到 卷 积 神 经 网 络 训 练 分 类 模 型 并 完 成 2 个 维 度 的 分 类 任 务 。 实 验 结 果 表 明 , 与 传 统 机 器 学 习 相 比 , 卷 积 神 经 网 络 具 有 更 好 的 分 类 效 果 , 唤 醒 度 分 类 准 确 率 达 到 了 8 2 . 3 3 % , 愉 悦 度 分 类 准 确 率 达 到 了 7 5 . 4 6 % 。"
基 于 量 子 粒 子 群 与 深 度 学 习 的 煤 矿 瓦 斯 涌 出 量 软 测 量,"针 对 现 有 的 绝 对 瓦 斯 涌 出 量 软 测 量 方 法 普 遍 未 考 虑 瓦 斯 涌 出 量 自 身 历 史 数 据 的 前 后 影 响 , 提 出 一 种 基 于 深 度 学 习 中 长 短 时 记 忆 网 络 的 瓦 斯 涌 出 量 软 测 量 模 型 , 利 用 绝 对 瓦 斯 涌 出 量 及 其 相 关 影 响 因 素 历 史 数 据 的 时 间 序 列 进 行 预 测 。 考 虑 到 模 型 需 特 别 注 意 控 制 学 习 率 以 防 止 因 出 现 梯 度 问 题 从 而 影 响 结 果 , 对 单 元 结 构 做 出 调 整 , 引 入 函 数 , 通 过 其 变 化 相 对 缓 和 的 一 阶 导 数 以 更 好 的 解 决 梯 度 问 题 , 使 网 络 更 快 收 敛 且 更 不 容 易 出 现 饱 和 。 针 对 中 存 在 诸 多 超 参 数 , 结 合 量 子 粒 子 群 算 法 对 其 优 化 , 使 绝 对 瓦 斯 涌 出 量 软 测 量 结 果 精 度 最 优 , 并 利 用 核 主 成 分 分 析 对 测 量 指 标 降 维 , 加 快 模 型 收 敛 速 度 。 对 比 改 进 后 的 模 型 与 初 始 模 型 , 得 到 改 进 的 模 型 具 有 更 高 的 精 度 和 效 率 , 均 方 根 误 差 、 平 均 绝 对 百 分 比 误 差 和 拟 合 优 度 决 定 系 数 3 种 误 差 评 价 指 标 分 别 为 0 . 0 8 0 、 0 . 8 2 % 和 0 . 9 8 8 。 将 提 出 的 模 型 与 、 - 、 - 以 及 模 型 对 比 , 可 得 到 提 出 的 模 型 误 差 更 小 , 测 量 结 果 优 于 其 他 模 型 。 实 验 结 果 表 明 , 提 出 的 瓦 斯 涌 出 量 软 测 量 模 型 具 有 更 好 的 表 现 。"
基 于 难 样 本 挖 掘 和 深 度 学 习 的 乳 腺 癌 检 测 方 法,"为 解 决 当 前 乳 腺 癌 影 像 检 测 任 务 中 数 据 样 本 量 少 、 医 学 专 业 性 强 等 问 题 , 提 出 一 种 基 于 难 样 本 挖 掘 和 深 度 学 习 的 乳 腺 癌 检 测 方 法 。 以 乳 腺 癌 医 学 图 像 数 据 库 中 含 有 正 负 样 本 的 光 影 像 训 练 模 型 , 通 过 改 进 - 特 征 金 字 塔 结 构 对 目 标 区 域 的 高 低 层 特 征 充 分 学 习 , 利 用 难 样 本 挖 掘 方 法 对 正 样 本 及 难 负 样 本 进 一 步 筛 选 , 降 低 患 病 区 域 误 检 率 , 避 免 深 度 学 习 模 型 依 赖 样 本 量 所 造 成 的 过 拟 合 问 题 。 实 验 结 果 表 明 , 该 方 法 在 公 开 数 据 集 上 的 检 测 精 度 达 到 8 5 . 9 2 % - 8 6 . 7 5 % , 精 度 提 高 了 3 % 左 右 , 提 高 了 原 检 测 方 法 的 准 确 性 和 鲁 棒 性 。"
士 兵 目 标 的 少 样 本 深 度 学 习 检 测 方 法,"针 对 敌 士 兵 数 据 集 样 本 较 少 的 问 题 , 提 出 一 种 基 于 3 的 少 样 本 深 度 学 习 目 标 检 测 方 法 . 利 用 数 据 增 广 提 高 少 样 本 目 标 检 测 模 型 的 鲁 棒 性 , 改 进 网 络 结 构 将 浅 层 网 络 特 征 图 跨 层 连 接 至 深 层 网 络 , 采 用 - 聚 类 获 取 适 合 士 兵 目 标 特 性 的 锚 点 框 , 利 用 预 训 练 提 高 模 型 训 练 收 敛 速 度 . 实 验 结 果 表 明 , 本 文 方 法 对 少 样 本 敌 士 兵 目 标 检 测 成 功 率 达 到 8 5 . 6 % 、 检 测 精 度 达 到 8 2 . 1 8 % , 且 对 小 型 和 遮 挡 目 标 检 测 效 果 较 好 ; 部 署 在 计 算 机 和 嵌 入 式 计 算 平 台 上 的 检 测 速 度 分 别 达 到 5 4 . 6 和 2 6 . 8 , 实 时 性 好 ."
